time,NYE05.wind_speed_100m,NYE05.wave_height,RUWRF.wind_speed_100m,RUWRF.wind_dir_100m,NOAA.wave_height,NOAA.wave_dir,NOAA.wind_speed_10m,NOAA.wind_dir_10m
2019-12-20 11:00:00+00:00,11.595149999999999,1.48,10.782171115077796,312.51601486448766,1.46,307.67,10.51,313.57
2019-12-20 12:00:00+00:00,11.58665,1.41,10.004486196292634,326.1484944913441,1.42,309.42,10.35,316.51
2019-12-20 13:00:00+00:00,10.632916666666667,1.44,9.187588981375796,342.31268245992686,1.37,311.17,10.2,319.45
2019-12-20 14:00:00+00:00,10.656849999999999,1.32,8.298504706346964,329.7750301873026,1.33,312.92,10.04,322.39
2019-12-20 15:00:00+00:00,11.320566666666666,1.24,8.523274775652466,320.19037563221605,1.29,315.14,9.86,324.69
2019-12-20 16:00:00+00:00,10.910033333333333,1.25,8.670253523804327,334.3297339219325,1.24,317.37,9.67,326.99
2019-12-20 17:00:00+00:00,10.664316666666666,1.4,7.938193446503793,340.3878359000753,1.2,319.59,9.49,329.29
2019-12-20 18:00:00+00:00,10.31045,1.37,7.2630755183062465,347.50658925932953,1.14,321.24,8.99,331.16
2019-12-20 19:00:00+00:00,10.5137,1.39,7.584945096196496,329.8647958770054,1.08,322.89,8.48,333.02
2019-12-20 20:00:00+00:00,10.3701,1.33,8.019914417658256,319.4552610738889,1.02,324.54,7.98,334.89
2019-12-20 21:00:00+00:00,10.952150000000001,1.37,9.077663015831595,322.9520442380995,1.0,329.73,7.79,341.17
2019-12-20 22:00:00+00:00,10.918466666666665,1.31,8.892055625470515,335.5555005055054,0.98,334.91,7.59,347.46
2019-12-20 23:00:00+00:00,9.973933333333333,1.23,8.481936654796222,345.18740531218816,0.96,340.1,7.4,353.74
2019-12-21 00:00:00+00:00,9.280566666666667,1.24,7.820178660670863,344.0508932132859,0.91,344.4,7.05,355.35
2019-12-21 01:00:00+00:00,7.868233333333333,1.16,7.207877416790046,0.6434490537009196,0.87,348.7,6.7,356.97
2019-12-21 02:00:00+00:00,7.2999,1.04,7.061436267993791,356.957343393522,0.82,353.0,6.35,358.58
2019-12-21 03:00:00+00:00,7.0026,1.05,6.406623888619414,354.9335990613743,0.79,356.84,6.21,2.5
2019-12-21 04:00:00+00:00,6.416499999999999,0.93,6.714433276675103,359.09888325136376,0.75,0.69,6.08,6.42
2019-12-21 05:00:00+00:00,5.661516666666667,1.0,6.862480055260682,8.573926332926419,0.72,4.53,5.94,10.34
2019-12-21 06:00:00+00:00,4.981766666666667,0.81,6.973310370833149,13.374842962467255,0.68,10.38,5.41,13.49
2019-12-21 07:00:00+00:00,4.810849999999999,0.78,6.401470307256662,22.723790881936,0.65,16.23,4.87,16.64
2019-12-21 08:00:00+00:00,4.845883333333334,0.78,5.614830715514518,27.740433717189717,0.61,22.08,4.34,19.79
2019-12-21 09:00:00+00:00,4.530666666666668,0.74,4.86759909036857,31.428725480713812,0.57,23.29,3.72,26.74
2019-12-21 10:00:00+00:00,3.7650166666666665,0.67,3.7228499525013845,38.28731321829963,0.54,24.5,3.09,33.7
2019-12-21 11:00:00+00:00,3.2846999999999995,0.62,2.9462380417072653,48.06213808668986,0.5,25.71,2.47,40.65
2019-12-21 12:00:00+00:00,2.475466666666667,0.59,2.244924310714819,55.381740382003386,0.47,60.62,1.97,61.98
2019-12-21 13:00:00+00:00,2.118466666666667,0.55,1.9694450468033875,53.11489209956028,0.45,95.54,1.46,83.31
2019-12-21 14:00:00+00:00,2.4221,0.48,1.4369272016179124,52.542763571795824,0.42,130.45,0.96,104.64
2019-12-21 15:00:00+00:00,2.2069666666666667,0.45,0.6119049406309254,47.42091680681756,0.41,129.28,1.31,151.36
2019-12-21 16:00:00+00:00,2.567,0.46,0.1284438904334109,32.88569707690215,0.39,128.12,1.67,198.09
2019-12-21 17:00:00+00:00,2.3358666666666665,0.45,0.4570974600514355,271.9633019036483,0.38,126.95,2.02,244.81
2019-12-21 18:00:00+00:00,1.5896333333333328,0.44,1.0077961519929546,270.4336087126277,0.37,126.33,2.04,249.69
2019-12-21 19:00:00+00:00,1.3032833333333333,0.46,0.8696524600373191,268.1403959627276,0.36,125.72,2.07,254.56
2019-12-21 20:00:00+00:00,1.2647666666666668,0.43,1.366872448027873,240.52930679924359,0.35,125.1,2.09,259.44
2019-12-21 21:00:00+00:00,2.734716666666667,0.41,1.7436619914571632,231.7041080829367,0.35,124.39,2.25,232.31
2019-12-21 22:00:00+00:00,2.4501833333333334,0.42,1.9918984782360365,223.7948303895954,0.34,123.69,2.4,205.18
2019-12-21 23:00:00+00:00,1.8918,0.42,2.4486734461349338,227.13771174782383,0.34,122.98,2.56,178.05
2019-12-22 00:00:00+00:00,2.1062833333333333,0.42,2.590540937199368,235.6763915662774,0.34,123.77,2.92,192.12
2019-12-22 01:00:00+00:00,2.6165166666666666,0.41,3.214873118894616,211.97126885080783,0.34,124.57,3.28,206.2
2019-12-22 02:00:00+00:00,2.3900833333333336,0.43,3.7903249310022527,215.35776272087463,0.34,125.36,3.64,220.27
2019-12-22 03:00:00+00:00,2.3809,0.47,4.197456951635711,230.61232522131598,0.35,124.78,4.49,228.99
2019-12-22 04:00:00+00:00,3.6374999999999997,0.47,4.3114984954725735,240.44686487160487,0.37,124.2,5.35,237.71
2019-12-22 05:00:00+00:00,5.612400000000001,0.47,5.161476264058344,242.31844745487092,0.38,123.62,6.2,246.43
2019-12-22 06:00:00+00:00,6.155516666666667,0.5,5.676599639336327,256.714372121169,0.4,127.11,6.09,253.29
2019-12-22 07:00:00+00:00,6.556783333333333,0.49,6.063513368231003,267.7270805225108,0.43,130.6,5.98,260.15
2019-12-22 08:00:00+00:00,5.74155,0.54,6.256818286900969,274.90997745798217,0.45,134.09,5.87,267.01
2019-12-22 09:00:00+00:00,5.404833333333333,0.56,5.943490144002816,276.2704202511574,0.46,178.37,5.71,264.37
2019-12-22 10:00:00+00:00,4.8189166666666665,0.56,5.284384976109465,272.74148606366884,0.46,222.66,5.55,261.72
2019-12-22 11:00:00+00:00,5.13175,0.57,5.218440284714703,268.8884295278949,0.47,266.94,5.39,259.08
2019-12-22 12:00:00+00:00,5.881316666666667,0.57,5.699925771597943,271.1466927507931,0.5,268.36,5.86,262.67
2019-12-22 13:00:00+00:00,6.840916666666666,0.55,5.954951728662938,269.5654666461313,0.53,269.79,6.33,266.25
2019-12-22 14:00:00+00:00,7.095866666666667,0.57,6.70704968931312,268.524956645574,0.56,271.21,6.8,269.84
2019-12-22 15:00:00+00:00,7.520316666666666,0.68,6.983612087522728,266.2701461032966,0.61,269.93,7.16,262.12
2019-12-22 16:00:00+00:00,8.273383333333333,0.75,7.312911374634234,264.0290988162547,0.66,268.64,7.53,254.4
2019-12-22 17:00:00+00:00,9.451533333333336,0.8,7.674556106281009,262.64923810444407,0.71,267.36,7.89,246.68
2019-12-22 18:00:00+00:00,9.565816666666668,0.88,7.9966657200746365,258.6999686351857,0.77,266.74,8.15,251.48
2019-12-22 19:00:00+00:00,9.422783333333333,0.98,8.12140779518279,256.25918719580875,0.82,266.12,8.42,256.28
2019-12-22 20:00:00+00:00,9.117983333333333,1.07,8.177484197395486,258.1147755993186,0.88,265.5,8.68,261.08
2019-12-22 21:00:00+00:00,8.611366666666667,1.07,8.429025997082888,260.69145211160776,0.94,265.38,8.72,260.48
2019-12-22 22:00:00+00:00,9.596066666666665,1.05,9.143433677622003,261.3185269690374,1.0,265.26,8.77,259.89
2019-12-22 23:00:00+00:00,10.105716666666668,1.04,9.190614259200043,261.5624258916544,1.06,265.14,8.81,259.29
2019-12-23 00:00:00+00:00,11.2823,1.01,9.530968091330584,259.09119285914244,1.1,264.83,9.24,261.97
2019-12-23 01:00:00+00:00,11.696849999999998,1.03,10.294198073359746,262.6644517013064,1.14,264.53,9.66,264.66
2019-12-23 02:00:00+00:00,11.440199999999999,1.18,10.84007112269965,256.56849205317866,1.18,264.22,10.09,267.34
2019-12-23 03:00:00+00:00,10.793966666666668,1.19,10.284974236652166,270.27698433310456,1.2,266.06,10.04,270.96
2019-12-23 04:00:00+00:00,11.175633333333336,1.18,9.464552969921655,277.50495277879145,1.22,267.89,9.99,274.57
2019-12-23 05:00:00+00:00,10.862250000000001,1.19,9.38583965423691,279.6352980996905,1.24,269.73,9.94,278.19
2019-12-23 06:00:00+00:00,11.22425,1.24,8.677742779063065,269.0540336098483,1.22,269.72,9.76,273.69
2019-12-23 07:00:00+00:00,11.310633333333334,1.24,8.909528792085855,265.0054572137471,1.21,269.71,9.59,269.19
2019-12-23 08:00:00+00:00,9.98625,1.28,9.572870886972217,259.79003407942724,1.19,269.7,9.41,264.69
2019-12-23 09:00:00+00:00,9.356433333333333,1.2,8.850528016840274,263.15604402937674,1.13,267.54,8.87,263.43
2019-12-23 10:00:00+00:00,9.572183333333333,1.12,8.803571029390227,258.7257628885868,1.08,265.38,8.34,262.17
2019-12-23 11:00:00+00:00,9.9397,1.09,8.770995522983384,255.7062069758487,1.02,263.22,7.8,260.91
2019-12-23 12:00:00+00:00,8.148483333333333,1.08,8.519706439790612,258.9848387858321,0.98,261.47,7.79,259.25
2019-12-23 13:00:00+00:00,8.145466666666668,0.93,7.7815020053765664,257.8184525063682,0.94,259.71,7.77,257.58
2019-12-23 14:00:00+00:00,7.856300000000001,0.98,7.705968635562027,255.24314429343912,0.9,257.96,7.76,255.92
2019-12-23 15:00:00+00:00,8.224016666666666,0.91,7.613278959919316,255.56190815011726,0.89,255.49,7.79,255.93
2019-12-23 16:00:00+00:00,8.445466666666666,0.83,7.4937742506424065,255.78800370064042,0.87,253.01,7.81,255.94
2019-12-23 17:00:00+00:00,7.478133333333333,0.81,7.883164591100256,252.89198518287938,0.86,250.54,7.84,255.95
2019-12-23 18:00:00+00:00,7.2642,0.81,8.073540082504326,248.85532793083303,0.88,248.41,8.18,251.46
2019-12-23 19:00:00+00:00,6.596066666666668,0.77,7.966757727440241,243.0691540498441,0.91,246.29,8.53,246.97
2019-12-23 20:00:00+00:00,8.037366666666669,0.69,8.125452790054823,240.290019280843,0.93,244.16,8.87,242.48
2019-12-23 21:00:00+00:00,8.305283333333334,0.75,8.426653867276624,242.84198139413,0.96,243.35,8.76,240.59
2019-12-23 22:00:00+00:00,9.802416666666664,0.74,9.060312062247014,240.49092170312488,0.98,242.53,8.64,238.7
2019-12-23 23:00:00+00:00,10.82855,0.83,9.60951574098511,235.83378227555914,1.01,241.72,8.53,236.81
2019-12-24 00:00:00+00:00,10.934733333333334,0.93,10.085513964946918,236.6891972192633,1.07,243.37,9.21,242.21
2019-12-24 01:00:00+00:00,12.521216666666666,1.09,10.802625403451064,245.19753826118972,1.13,245.03,9.9,247.61
2019-12-24 02:00:00+00:00,13.302350000000002,1.21,11.459930202596743,250.9667434550071,1.19,246.68,10.58,253.01
2019-12-24 03:00:00+00:00,12.830916666666667,1.31,12.025727867147415,254.38489822314503,1.21,250.5,10.36,264.75
2019-12-24 04:00:00+00:00,11.637633333333333,1.35,10.898876166807916,264.99964653690637,1.22,254.32,10.15,276.5
2019-12-24 05:00:00+00:00,11.153833333333331,1.28,9.612696427442183,276.855008815868,1.24,258.14,9.93,288.24
2019-12-24 06:00:00+00:00,10.952216666666665,1.41,9.7492583229766,292.65636236999774,1.23,264.91,10.04,305.09
2019-12-24 07:00:00+00:00,11.066333333333333,1.19,9.57621201438709,306.9191665541517,1.21,271.68,10.14,321.94
2019-12-24 08:00:00+00:00,10.3421,1.16,10.503877072833482,333.6728907175768,1.2,278.45,10.25,338.79
2019-12-24 09:00:00+00:00,11.752183333333333,0.99,9.26948622958538,350.41749597140534,1.18,288.46,10.02,347.76
2019-12-24 10:00:00+00:00,12.064966666666665,1.06,10.581298886990156,354.8600057546449,1.15,298.46,9.79,356.72
2019-12-24 11:00:00+00:00,11.676366666666667,1.09,10.98593528773079,5.328249966892543,1.13,308.47,9.56,5.69
2019-12-24 12:00:00+00:00,12.807933333333333,1.15,10.261237932541533,15.481688428571658,1.09,321.43,9.19,8.57
2019-12-24 13:00:00+00:00,13.713633333333334,1.29,10.086764955347402,29.724154624397894,1.06,334.38,8.82,11.44
2019-12-24 14:00:00+00:00,13.570233333333334,1.38,11.312531950381668,35.80194442857055,1.02,347.34,8.45,14.32
2019-12-24 15:00:00+00:00,12.779966666666667,1.49,12.092707237964492,25.369682929107622,1.02,356.14,8.69,15.98
2019-12-24 16:00:00+00:00,12.244266666666666,1.53,11.987243767163505,24.143989206005983,1.02,4.94,8.93,17.64
2019-12-24 17:00:00+00:00,12.3444,1.51,11.681236457057414,23.534170989676625,1.02,13.74,9.17,19.3
2019-12-24 18:00:00+00:00,11.232866666666666,1.48,11.007278608534534,18.37471780056836,1.04,19.37,9.15,18.75
2019-12-24 19:00:00+00:00,10.076016666666666,1.28,10.10255720281508,14.962470637133208,1.05,25.01,9.13,18.21
2019-12-24 20:00:00+00:00,8.9718,1.13,9.811293941890296,18.01469168665517,1.07,30.64,9.11,17.66
2019-12-24 21:00:00+00:00,8.280933333333333,1.09,9.144115964330425,20.53197623557122,1.04,34.95,8.11,23.43
2019-12-24 22:00:00+00:00,8.358533333333334,1.11,9.048667268666984,20.848165581480888,1.0,39.26,7.1,29.2
2019-12-24 23:00:00+00:00,7.004883333333333,1.03,8.969539210565154,20.403616027835373,0.97,43.57,6.1,34.97
2019-12-25 00:00:00+00:00,6.561933333333333,0.91,9.179636036820913,21.192307627673586,0.94,44.59,5.93,34.46
2019-12-25 01:00:00+00:00,6.5697833333333335,0.88,5.9048529749485725,31.07100877378929,0.91,45.62,5.76,33.96
2019-12-25 02:00:00+00:00,6.4244666666666665,0.78,5.520112426135541,30.696943518556342,0.88,46.64,5.59,33.45
2019-12-25 03:00:00+00:00,6.5252333333333326,0.72,5.009572040127943,40.68766470634535,0.9,84.14,5.61,40.38
2019-12-25 04:00:00+00:00,6.443816666666667,0.73,5.56274809134972,36.940450327427136,0.91,121.63,5.63,47.32
2019-12-25 05:00:00+00:00,6.116666666666667,0.72,6.699409626708166,40.17101516396553,0.93,159.13,5.65,54.25
2019-12-25 06:00:00+00:00,6.526533333333332,0.79,6.420788469246787,46.87956412207188,0.96,159.21,5.3,56.42
2019-12-25 07:00:00+00:00,6.181283333333333,0.76,6.043664835676707,62.369583041329975,0.98,159.28,4.95,58.59
2019-12-25 08:00:00+00:00,5.395099999999999,0.86,5.818095469634148,67.12671591750383,1.01,159.36,4.6,60.76
2019-12-25 09:00:00+00:00,4.777316666666667,0.81,5.378918502615382,74.92405062884211,1.02,159.7,4.38,67.41
2019-12-25 10:00:00+00:00,4.2428333333333335,0.86,4.378108066595359,74.65238207847307,1.03,160.05,4.16,74.05
2019-12-25 11:00:00+00:00,4.2254,0.85,3.705346422957632,81.91884293785209,1.04,160.39,3.94,80.7
2019-12-25 12:00:00+00:00,4.825683333333334,0.91,2.9447673782426698,82.70873550514,1.04,160.56,3.58,99.11
2019-12-25 13:00:00+00:00,4.31375,0.88,2.3788259519305752,82.54919893433384,1.04,160.73,3.21,117.52
2019-12-25 14:00:00+00:00,3.3863999999999996,0.94,1.9338558029316968,106.99452695294434,1.04,160.9,2.85,135.93
2019-12-25 15:00:00+00:00,3.0494,0.96,2.029027704809487,133.42239980900902,1.04,162.24,2.68,154.73
2019-12-25 16:00:00+00:00,1.96405,0.99,2.1886126219927515,152.2739373550931,1.04,163.57,2.51,173.52
2019-12-25 17:00:00+00:00,1.3460666666666665,0.97,2.2420726851604327,169.01197373636097,1.04,164.91,2.34,192.32
2019-12-25 18:00:00+00:00,1.808716666666667,0.99,2.1117828202527837,171.7696095464276,1.04,164.73,2.93,202.95
2019-12-25 19:00:00+00:00,2.1775,0.94,1.9729218339736683,180.14199544652774,1.03,164.56,3.51,213.58
2019-12-25 20:00:00+00:00,2.863933333333333,1.0,1.9015824763235112,182.33133240471062,1.03,164.38,4.1,224.21
2019-12-25 21:00:00+00:00,2.98805,0.95,2.310091712269459,202.18317258964512,1.03,164.05,3.94,220.58
2019-12-25 22:00:00+00:00,3.396216666666666,0.97,2.5551223029595533,218.3486583244809,1.04,163.71,3.77,216.94
2019-12-25 23:00:00+00:00,3.81615,0.96,2.8628140175195917,223.60419765673473,1.04,163.38,3.61,213.31
2019-12-26 00:00:00+00:00,3.6565499999999997,0.86,3.0095099811822115,219.51229067953133,1.03,163.49,3.49,220.72
2019-12-26 01:00:00+00:00,4.44925,0.87,4.129854505170737,229.70741224045918,1.03,163.59,3.38,228.14
2019-12-26 02:00:00+00:00,4.453416666666667,0.93,3.0827423473242765,237.0946630157304,1.02,163.7,3.26,235.55
2019-12-26 03:00:00+00:00,4.038733333333334,0.92,3.0140018952009395,236.78935391660988,1.01,163.47,2.98,249.9
2019-12-26 04:00:00+00:00,2.9677666666666664,1.03,2.412115584302458,255.31511800742084,1.0,163.25,2.69,264.26
2019-12-26 05:00:00+00:00,1.8385500000000004,0.97,1.6230231348189164,284.7212607770059,0.99,163.02,2.41,278.61
2019-12-26 06:00:00+00:00,1.3042833333333335,0.95,1.0872289702803153,291.2157920945052,0.97,162.58,2.89,319.88
2019-12-26 07:00:00+00:00,1.04525,0.93,1.2956572395359451,344.9077917030957,0.96,162.15,3.38,1.15
2019-12-26 08:00:00+00:00,1.6654166666666665,1.04,1.9137362150533297,18.249693476082424,0.94,161.71,3.86,42.42
2019-12-26 09:00:00+00:00,2.14165,1.1,2.777360436955364,44.79067840827452,0.93,161.75,3.81,53.08
2019-12-26 10:00:00+00:00,2.30505,0.87,4.218811137380885,54.805927090850666,0.91,161.8,3.76,63.74
2019-12-26 11:00:00+00:00,3.3736833333333327,1.01,4.721950323841853,60.053265126108606,0.9,161.84,3.71,74.4
2019-12-26 12:00:00+00:00,3.4673833333333337,0.9,4.4322285799748204,64.71747491936776,0.9,161.25,4.53,71.07
2019-12-26 13:00:00+00:00,4.13545,0.85,5.144642549893471,67.8678227750662,0.89,160.67,5.36,67.73
2019-12-26 14:00:00+00:00,3.9468833333333335,0.84,5.277616719804619,68.38327511607906,0.89,160.08,6.18,64.4
2019-12-26 15:00:00+00:00,4.18795,0.79,5.078763562450453,77.51526440640204,0.93,159.49,7.11,80.27
2019-12-26 16:00:00+00:00,3.8830500000000003,0.93,5.332429712051766,100.1969025974617,0.98,158.9,8.05,96.15
2019-12-26 17:00:00+00:00,4.045183333333333,0.8,6.384505070467336,106.32495386688402,1.02,158.31,8.98,112.02
2019-12-26 18:00:00+00:00,5.7271,0.8,8.222038306907034,100.93041512059135,1.09,157.69,8.84,111.61
2019-12-26 19:00:00+00:00,8.9377,0.8,9.203845889323006,98.86172401893394,1.15,157.07,8.69,111.19
2019-12-26 20:00:00+00:00,10.1397,1.03,9.575161205404566,99.48908936471388,1.22,156.45,8.55,110.78
2019-12-26 21:00:00+00:00,9.854700000000001,1.18,9.336664758354658,99.85054564170635,1.22,156.14,8.46,107.2
2019-12-26 22:00:00+00:00,10.1943,1.27,9.043127353789881,101.66276497362163,1.22,155.84,8.38,103.61
2019-12-26 23:00:00+00:00,10.690516666666667,1.29,8.975820652767405,103.50039998567765,1.22,155.53,8.29,100.03
2019-12-27 00:00:00+00:00,10.725,1.33,8.938841169751026,106.94076133228418,1.21,154.96,8.17,104.29
2019-12-27 01:00:00+00:00,9.942866666666665,1.32,8.985055232675897,113.56207461364514,1.2,154.4,8.06,108.55
2019-12-27 02:00:00+00:00,8.955966666666667,1.27,8.451013396483857,114.89396695237257,1.19,153.83,7.94,112.81
2019-12-27 03:00:00+00:00,8.35255,1.22,8.230715333922141,117.37176172852192,1.16,153.26,7.47,119.21
2019-12-27 04:00:00+00:00,7.689516666666666,1.24,8.155014717951257,126.99770986327712,1.13,152.7,7.0,125.6
2019-12-27 05:00:00+00:00,7.683133333333334,1.36,7.578852646629411,129.4260816667167,1.1,152.13,6.53,132.0
2019-12-27 06:00:00+00:00,7.624666666666666,1.36,7.312841335533725,130.94298632153362,1.07,151.71,6.24,137.72
2019-12-27 07:00:00+00:00,8.069899999999999,1.32,7.182745296528353,135.09745028779952,1.04,151.3,5.95,143.44
2019-12-27 08:00:00+00:00,8.37315,1.28,7.03233895223839,146.63388321206713,1.01,150.88,5.66,149.16
2019-12-27 09:00:00+00:00,7.886333333333333,1.31,7.2882473020795775,154.95134764814873,1.0,150.37,5.94,153.28
2019-12-27 10:00:00+00:00,7.4744166666666665,1.24,7.62299452706957,159.86016609718303,0.98,149.86,6.21,157.39
2019-12-27 11:00:00+00:00,6.847983333333334,1.14,7.884375434509213,164.26996457934175,0.97,149.35,6.49,161.51
2019-12-27 12:00:00+00:00,6.2944666666666675,1.02,7.798144444634276,166.3935459323011,0.98,147.88,6.66,165.4
2019-12-27 13:00:00+00:00,5.5687500000000005,1.0,7.426454482524539,172.9187085604409,0.98,146.41,6.84,169.3
2019-12-27 14:00:00+00:00,4.669766666666667,0.92,7.468494485294718,174.19474722915606,0.99,144.94,7.01,173.19
2019-12-27 15:00:00+00:00,5.251966666666667,0.94,7.383871520693661,182.51450689578948,0.99,143.9,7.02,185.71
2019-12-27 16:00:00+00:00,5.280683333333333,0.93,7.84874449108065,195.0104748880576,1.0,142.86,7.04,198.24
2019-12-27 17:00:00+00:00,5.031666666666667,0.95,8.580707468531248,204.10694192710216,1.0,141.82,7.05,210.76
2019-12-27 18:00:00+00:00,5.073583333333333,0.97,9.382222939803764,212.7393337767723,1.0,142.03,7.24,216.83
2019-12-27 19:00:00+00:00,6.064366666666667,0.95,10.078145311124805,220.6265895999914,1.0,142.25,7.42,222.9
2019-12-27 20:00:00+00:00,7.2511,0.92,10.689524162237127,224.8871989269939,1.0,142.46,7.61,228.97
2019-12-27 21:00:00+00:00,9.028133333333335,0.97,11.275760101859195,226.33706701005912,0.95,142.36,7.23,236.7
2019-12-27 22:00:00+00:00,9.3497,0.97,11.322565566765196,235.51174603830293,0.9,142.26,6.86,244.43
2019-12-27 23:00:00+00:00,9.941216666666667,0.97,11.142873922172194,242.2552457902356,0.85,142.16,6.48,252.16
2019-12-28 00:00:00+00:00,11.049749999999998,0.99,11.552820105792925,249.25896036473202,0.88,177.71,7.05,255.8
2019-12-28 01:00:00+00:00,11.12165,1.01,8.61713334642106,255.86654933736042,0.9,213.25,7.62,259.43
2019-12-28 02:00:00+00:00,10.623783333333334,1.06,9.44177284536819,259.2196739106648,0.93,248.8,8.19,263.07
2019-12-28 03:00:00+00:00,10.200266666666666,1.05,10.06936295101471,266.7629134947673,0.94,251.65,8.09,271.05
2019-12-28 04:00:00+00:00,9.653566666666668,0.92,9.502250121927338,277.3380311881463,0.95,254.51,7.99,279.03
2019-12-28 05:00:00+00:00,9.48488333333333,0.99,9.540497594493008,280.80165235943423,0.96,257.36,7.89,287.01
2019-12-28 06:00:00+00:00,9.28355,1.0,10.741863208388375,296.52994374304717,0.95,260.96,7.91,295.28
2019-12-28 07:00:00+00:00,9.815566666666667,0.86,9.517313936376333,305.0079950905701,0.95,264.57,7.94,303.56
2019-12-28 08:00:00+00:00,9.149166666666666,0.93,7.848000549881072,309.21356264210016,0.94,268.17,7.96,311.83
2019-12-28 09:00:00+00:00,8.075633333333334,0.93,7.1214921285390576,312.76953692894705,0.95,273.39,8.25,309.21
2019-12-28 10:00:00+00:00,8.005866666666668,0.94,6.687863021607448,316.6183911052877,0.95,278.6,8.55,306.58
2019-12-28 11:00:00+00:00,7.247933333333333,0.92,6.124382396510307,320.94946981054244,0.96,283.82,8.84,303.96
2019-12-28 12:00:00+00:00,8.213566666666667,0.9,5.639157277324863,321.57625628415843,0.95,286.39,8.3,313.18
2019-12-28 13:00:00+00:00,9.117616666666667,0.81,5.014606934912181,320.63833425476435,0.95,288.96,7.76,322.41
2019-12-28 14:00:00+00:00,9.849916666666667,0.87,5.2827395043746925,315.8847078274948,0.94,291.53,7.22,331.63
2019-12-28 15:00:00+00:00,8.5195,0.95,5.645391781240263,308.9393119591258,0.89,240.91,6.05,341.21
2019-12-28 16:00:00+00:00,7.591883333333333,1.01,6.208586054020968,315.3861497284053,0.85,190.28,4.87,350.79
2019-12-28 17:00:00+00:00,7.4197,0.91,6.083133403076324,326.77112101206023,0.8,139.66,3.7,0.37
2019-12-28 18:00:00+00:00,6.842700000000001,0.84,5.2917132845756365,335.42198947527237,0.76,139.68,3.69,341.86
2019-12-28 19:00:00+00:00,6.735399999999999,0.82,4.229969733995253,342.32611011240436,0.72,139.7,3.68,323.34
2019-12-28 20:00:00+00:00,6.788816666666668,0.72,3.3919626105878593,357.169079418272,0.68,139.72,3.67,304.83
2019-12-28 21:00:00+00:00,7.031949999999999,0.74,3.2409432201125425,3.151848875271412,0.68,139.6,4.26,311.83
2019-12-28 22:00:00+00:00,7.889933333333334,0.74,2.7250520188004663,351.38216086050903,0.69,139.47,4.86,318.82
2019-12-28 23:00:00+00:00,7.403233333333333,0.75,2.543471647091378,337.96156871270415,0.69,139.35,5.45,325.82
2019-12-29 00:00:00+00:00,7.455333333333332,0.74,2.799224309117102,324.01380017303126,0.66,139.3,5.39,322.46
2019-12-29 01:00:00+00:00,6.35935,0.72,5.435364631984756,329.0866054681385,0.64,139.26,5.33,319.09
2019-12-29 02:00:00+00:00,5.852033333333334,0.68,5.382592270831736,331.2080129874925,0.61,139.21,5.27,315.73
2019-12-29 03:00:00+00:00,5.647366666666667,0.6,5.771040258591407,322.8079752485956,0.61,139.43,5.95,311.39
2019-12-29 04:00:00+00:00,6.928916666666667,0.59,6.890507093714012,324.64945722265566,0.62,139.66,6.64,307.06
2019-12-29 05:00:00+00:00,7.972833333333334,0.59,7.036260444339247,318.9353662800846,0.62,139.88,7.32,302.72
2019-12-29 06:00:00+00:00,8.542816666666667,0.62,7.023615037981996,309.95955821095674,0.64,196.04,7.17,306.61
2019-12-29 07:00:00+00:00,6.856833333333333,0.65,6.749340255321973,306.7648857062883,0.65,252.21,7.03,310.5
2019-12-29 08:00:00+00:00,6.495916666666667,0.65,5.987523664946135,316.11988301563963,0.67,308.37,6.88,314.39
2019-12-29 09:00:00+00:00,6.149683333333333,0.68,5.4236190388771535,325.4104691488332,0.65,252.69,6.07,333.3
2019-12-29 10:00:00+00:00,6.242566666666666,0.63,5.2200622826977,341.29247972552093,0.63,197.0,5.27,352.21
2019-12-29 11:00:00+00:00,6.48145,0.58,4.941169212866162,7.945600049007453,0.61,141.32,4.46,11.12
2019-12-29 12:00:00+00:00,5.997016666666666,0.59,4.649207949912387,27.038714138822797,0.59,141.41,4.3,25.32
2019-12-29 13:00:00+00:00,5.878299999999999,0.55,4.655693455031426,35.46121372938438,0.57,141.49,4.15,39.53
2019-12-29 14:00:00+00:00,5.33925,0.57,4.75634474421342,45.66607562389339,0.55,141.58,3.99,53.73
2019-12-29 15:00:00+00:00,4.628333333333334,0.52,4.349838528767666,57.57321495351147,0.54,141.94,3.73,65.91
2019-12-29 16:00:00+00:00,4.320966666666666,0.48,4.14937385499498,68.7042367883048,0.52,142.3,3.48,78.08
2019-12-29 17:00:00+00:00,5.129016666666667,0.47,4.090612496243078,83.5491769874883,0.51,142.66,3.22,90.26
2019-12-29 18:00:00+00:00,5.3614999999999995,0.5,4.118013295131928,96.42292777188999,0.5,142.78,4.02,99.37
2019-12-29 19:00:00+00:00,5.557366666666667,0.49,4.091189185119579,111.10518270838459,0.49,142.9,4.82,108.49
2019-12-29 20:00:00+00:00,6.23665,0.48,4.5115078280320455,122.28274036700792,0.48,143.02,5.62,117.6
2019-12-29 21:00:00+00:00,6.652316666666667,0.52,6.129851824507915,121.1254318882626,0.47,143.08,5.67,123.06
2019-12-29 22:00:00+00:00,6.790316666666666,0.57,7.0812744108288594,134.53297521070286,0.46,143.14,5.72,128.51
2019-12-29 23:00:00+00:00,8.187233333333333,0.57,7.765683319499637,137.4577343404856,0.45,143.2,5.77,133.97
